sample_id,name_key,name,n_playlists,has_purpose,purpose_note,confidence,model
32981,rock del bueno,Rock del bueno,1,no,,high,gpt-4o-mini
32982,rock en español ;),Rock en Español ;),1,no,,high,gpt-4o-mini
32983,rock en español.,Rock en español.,1,no,,high,gpt-4o-mini
32984,rock en español..,Rock en español..,1,no,,high,gpt-4o-mini
32985,rock en inglés,Rock en inglés,1,no,,high,gpt-4o-mini
32986,rock en.espanol,Rock en.espanol,1,no,,high,gpt-4o-mini
32987,rock fm,ROCK FM,1,no,,high,gpt-4o-mini
32988,rock hits!!!,Rock Hits!!!,1,yes,popular rock songs,high,gpt-4o-mini
32989,rock hits...,Rock hits...,1,yes,popular rock songs,high,gpt-4o-mini
32990,rock in rio,Rock in Rio,1,no,,high,gpt-4o-mini
32991,rock inglés,Rock Inglés,1,no,,high,gpt-4o-mini
32992,rock legends!,Rock Legends!,1,yes,classic rock artists,high,gpt-4o-mini
32993,rock mix!!,ROCK MIX!!,1,no,,high,gpt-4o-mini
32994,rock mix:),Rock Mix:),1,no,,high,gpt-4o-mini
32995,rock music!,Rock Music!,1,no,,high,gpt-4o-mini
32996,rock n roll !!!,Rock N Roll !!!,1,no,,high,gpt-4o-mini
32997,rock n roll ~,rock n roll ~,1,no,,high,gpt-4o-mini
32998,rock n roll!,Rock N Roll!,1,no,,high,gpt-4o-mini
32999,rock n roll(;,rock n roll(;,1,no,,high,gpt-4o-mini
33000,rock n' roll!!,Rock n' Roll!!,1,no,,,gpt-4o-mini
33001,rock of ages!,Rock Of Ages!,1,no,,,gpt-4o-mini
33002,rock of ages!!!,rock of ages!!!,1,no,,,gpt-4o-mini
33003,rock on :),Rock on :),1,no,,,gpt-4o-mini
33004,rock on!!!!,Rock On!!!!,1,no,,,gpt-4o-mini
33005,rock on:),rock on:),1,no,,,gpt-4o-mini
33006,rock out with your cock out!!,rock out with your cock out!!,1,no,,,gpt-4o-mini
33007,rock out!!,rock out!!,1,no,,,gpt-4o-mini
33008,rock out!!!!!!,Rock out!!!!!!,1,no,,,gpt-4o-mini
33009,rock out!!!!!!!,rock out!!!!!!!,1,no,,,gpt-4o-mini
33010,rock out...,Rock Out...,1,no,,,gpt-4o-mini
33011,rock songs ;),rock songs ;),1,no,,,gpt-4o-mini
33012,rock songs!,Rock Songs!,1,no,,,gpt-4o-mini
33013,rock songs.,Rock songs.,1,no,,,gpt-4o-mini
33014,rock steady.,Rock steady.,1,no,,,gpt-4o-mini
33015,rock stuff.,Rock stuff.,1,no,,,gpt-4o-mini
33016,rock stuff//,Rock Stuff//,1,no,,,gpt-4o-mini
33017,rock this:,Rock this:,1,no,,,gpt-4o-mini
33018,rock!!!!!,ROCK!!!!!,1,no,,,gpt-4o-mini
33019,rock!!!!!!!,Rock!!!!!!!,1,no,,,gpt-4o-mini
33020,rock!:*,Rock!:*,1,no,,,gpt-4o-mini
33021,rock!on,Rock!on,1,no,,,gpt-4o-mini
33022,rock#2,Rock#2,1,no,,,gpt-4o-mini
33023,rock&roll!!!,ROCK&ROLL!!!,1,no,,,gpt-4o-mini
33024,rock&roll.,Rock&ROLL.,1,no,,,gpt-4o-mini
33025,rock(;,Rock(;,1,no,,,gpt-4o-mini
33026,"rock,alternative","rock,alternative",1,no,,,gpt-4o-mini
33027,"rock,metal.","Rock,Metal.",1,no,,,gpt-4o-mini
33028,"rock,n,roll","rock,n,roll",1,no,,,gpt-4o-mini
33029,rock.....,Rock.....,1,no,,,gpt-4o-mini
33030,rock.classic,Rock.Classic,1,no,,,gpt-4o-mini
33031,rock/,Rock/,1,no,,,gpt-4o-mini
33032,rock//,rock//,1,no,,,gpt-4o-mini
33033,rock/80's,Rock/80's,1,no,,,gpt-4o-mini
33034,rock/80s,Rock/80s,1,no,,,gpt-4o-mini
33035,rock/alternative_______,Rock/Alternative_______,1,no,,,gpt-4o-mini
33036,rock/ballads,Rock/Ballads,1,no,,,gpt-4o-mini
33037,rock/español,rock/español,1,no,,,gpt-4o-mini
33038,rock/metal....,Rock/Metal....,1,no,,,gpt-4o-mini
33039,rock_esp,rock_esp,1,no,,,gpt-4o-mini
33040,rock_out,rock_out,1,yes,for energetic activities,high,gpt-4o-mini
33041,rocka!!,Rocka!!,1,no,,,gpt-4o-mini
33042,rockabilly!,Rockabilly!,1,no,,,gpt-4o-mini
33043,rockeando!,Rockeando!,1,no,,,gpt-4o-mini
33044,rocket league!!,ROCKET LEAGUE!!,1,no,,,gpt-4o-mini
33045,rockin out!,Rockin Out!,1,yes,for energetic activities,high,gpt-4o-mini
33046,rocking out!,Rocking Out!,1,yes,for energetic activities,high,gpt-4o-mini
33047,rocking out!!,Rocking out!!,1,yes,for energetic activities,high,gpt-4o-mini
33048,rocking out.,Rocking Out.,1,yes,for energetic activities,high,gpt-4o-mini
33049,rocking!,Rocking!,1,no,,,gpt-4o-mini
33050,rockk.,Rockk.,1,no,,,gpt-4o-mini
33051,rocknroll.,rocknroll.,1,no,,,gpt-4o-mini
33052,rockstar!,Rockstar!,1,no,,,gpt-4o-mini
33053,rocky road.,Rocky Road.,1,no,,,gpt-4o-mini
33054,rock~,Rock~,1,no,,,gpt-4o-mini
33055,rock~jams,Rock~jams,1,yes,for energetic activities,mid,gpt-4o-mini
33056,rodeo!!!!,RODEO!!!!,1,no,,,gpt-4o-mini
33057,rodri,Rodri,1,no,,,gpt-4o-mini
33058,roger waters,Roger Waters,1,no,,,gpt-4o-mini
33059,rolas!!!!!,rolas!!!!!,1,no,,,gpt-4o-mini
33060,rolas.,Rolas.,1,no,,,gpt-4o-mini
33061,role,Role,1,no,,,gpt-4o-mini
33062,roligt,Roligt,1,no,,,gpt-4o-mini
33063,roll up!,roll up!,1,yes,for social gatherings,mid,gpt-4o-mini
33064,roll up.,Roll up.,1,yes,for social gatherings,mid,gpt-4o-mini
33065,rollin!,Rollin!,1,yes,for energetic activities,mid,gpt-4o-mini
33066,rollin.,rollin.,1,no,,,gpt-4o-mini
33067,rollin..,Rollin..,1,no,,,gpt-4o-mini
33068,rolones,Rolones,1,no,,,gpt-4o-mini
33069,roma!,Roma!,1,no,,,gpt-4o-mini
33070,romance!,Romance!,1,yes,for romantic moments,high,gpt-4o-mini
33071,romance.,romance.,1,no,,,gpt-4o-mini
33072,romantic.,romantic.,1,no,,,gpt-4o-mini
33073,romantic..!,Romantic..!,1,yes,for romantic moments,mid,gpt-4o-mini
33074,romanticas ...,Romanticas ...,1,yes,for romantic moments,mid,gpt-4o-mini
33075,romanticas :),ROMANTICAS :),1,yes,for romantic moments,mid,gpt-4o-mini
33076,romanticas:),Romanticas:),1,yes,for romantic moments,mid,gpt-4o-mini
33077,romeo santos (:,romeo santos (:,1,no,,,gpt-4o-mini
33078,"romeo santos — fórmula, vol. 2 (deluxe edition)","Romeo Santos — Fórmula, Vol. 2 (Deluxe Edition)",1,no,,,gpt-4o-mini
33079,romeo...,Romeo...,1,no,,,gpt-4o-mini
33080,romy,romy,1,no,,high,gpt-4o-mini
33081,romántica.,Romántica.,1,no,,high,gpt-4o-mini
33082,románticas.,Románticas.,1,no,,high,gpt-4o-mini
33083,roomies!,roomies!,1,no,,high,gpt-4o-mini
33084,roomies!!,Roomies!!,1,no,,high,gpt-4o-mini
33085,roomies!!!!,roomies!!!!,1,no,,high,gpt-4o-mini
33086,roos,Roos,1,no,,high,gpt-4o-mini
33087,rosana,Rosana,1,no,,high,gpt-4o-mini
33088,rosario,rosario,1,no,,high,gpt-4o-mini
33089,rose!!,rose!!,1,no,,high,gpt-4o-mini
33090,rose.,rose.,1,no,,high,gpt-4o-mini
33091,round 2!,Round 2!,1,yes,game or competition context,mid,gpt-4o-mini
33092,rowing.,rowing.,1,yes,activity related to rowing,mid,gpt-4o-mini
33093,roxy!!!,Roxy!!!,1,no,,high,gpt-4o-mini
33094,royal blood – royal blood,Royal Blood – Royal Blood,1,no,,high,gpt-4o-mini
33095,rude!,Rude!,1,no,,high,gpt-4o-mini
33096,rude.....,Rude.....,1,no,,high,gpt-4o-mini
33097,rudimental,Rudimental,1,no,,high,gpt-4o-mini
33098,ruhe,Ruhe,1,no,,high,gpt-4o-mini
33099,ruhiges,Ruhiges,1,no,,high,gpt-4o-mini
33100,rumbas,RUMBAS,1,no,,high,gpt-4o-mini
33101,run !,run !,1,yes,for running or exercise,high,gpt-4o-mini
33102,run ..,Run ..,1,yes,for running or exercise,high,gpt-4o-mini
33103,run 3!!!,Run 3!!!,1,yes,for running or exercise,high,gpt-4o-mini
33104,run ;(,Run ;(,1,yes,for running or exercise,high,gpt-4o-mini
33105,run baby run!,Run Baby Run!,1,yes,for running or exercise,high,gpt-4o-mini
33106,run forest run!!!,Run forest RUN!!!,1,yes,for running or exercise,high,gpt-4o-mini
33107,run forest!,Run Forest!,1,yes,for running or exercise,high,gpt-4o-mini
33108,run forest!!,Run Forest!!,1,yes,for running or exercise,high,gpt-4o-mini
33109,run forrest run.,Run Forrest Run.,1,yes,for running or exercise,high,gpt-4o-mini
33110,"run forrest, run","Run Forrest, Run",1,yes,for running or exercise,high,gpt-4o-mini
33111,"run forrest, run!!","Run Forrest, Run!!",1,yes,for running or exercise,high,gpt-4o-mini
33112,run forrest.,run forrest.,1,yes,for running or exercise,high,gpt-4o-mini
33113,run it!!!!!!,Run It!!!!!!,1,yes,for running or exercise,high,gpt-4o-mini
33114,run run run :),run run run :),1,yes,for running or exercise,high,gpt-4o-mini
33115,run run run ;),Run Run Run ;),1,yes,for running or exercise,high,gpt-4o-mini
33116,run run run!!,Run Run Run!!,1,yes,for running or exercise,high,gpt-4o-mini
33117,run run!!,run run!!,1,yes,for running or exercise,high,gpt-4o-mini
33118,run run.,Run Run.,1,yes,for running or exercise,high,gpt-4o-mini
33119,run the world.,Run the World.,1,no,,high,gpt-4o-mini
33120,run!!!!!,RUN!!!!!,1,yes,For running workouts,high,gpt-4o-mini
33121,run!!!!!!,RUN!!!!!!,1,yes,For running workouts,high,gpt-4o-mini
33122,run!!!!!!!,Run!!!!!!!,1,yes,For running workouts,high,gpt-4o-mini
33123,run!!!!!!!!!!!!!!,RUN!!!!!!!!!!!!!!,1,yes,For running workouts,high,gpt-4o-mini
33124,run#1,Run#1,1,no,,low,gpt-4o-mini
33125,run***,Run***,1,no,,low,gpt-4o-mini
33126,"run, run, run...","run, run, run...",1,yes,For running workouts,high,gpt-4o-mini
33127,"run,run,run!","Run,Run,Run!",1,yes,For running workouts,high,gpt-4o-mini
33128,run. run. run,run. run. run,1,yes,For running workouts,high,gpt-4o-mini
33129,run...,Run...,1,yes,For running workouts,high,gpt-4o-mini
33130,run.1,Run.1,1,no,,low,gpt-4o-mini
33131,run.forest.run.,Run.Forest.Run.,1,yes,For running workouts,high,gpt-4o-mini
33132,run2!,Run2!,1,no,,low,gpt-4o-mini
33133,run_1,Run_1,1,no,,low,gpt-4o-mini
33134,run_mix,Run_mix,1,no,,low,gpt-4o-mini
33135,runaway..!,RunAway..!,1,yes,For running workouts,high,gpt-4o-mini
33136,runn :)),runn :)),1,no,,low,gpt-4o-mini
33137,runner!,Runner!,1,no,,low,gpt-4o-mini
33138,runnin'!!!,Runnin'!!!,1,yes,For running workouts,high,gpt-4o-mini
33139,running !!!!,RUNNING !!!!,1,yes,For running workouts,high,gpt-4o-mini
33140,running 2016!,Running 2016!,1,no,,low,gpt-4o-mini
33141,running :),running :),1,no,,low,gpt-4o-mini
33142,running mix!,running mix!,1,yes,For running workouts,high,gpt-4o-mini
33143,running music :),Running Music :),1,yes,For running workouts,high,gpt-4o-mini
33144,running music!,Running music!,1,yes,For running workouts,high,gpt-4o-mini
33145,running music!!!:),Running music!!!:),1,yes,For running workouts,high,gpt-4o-mini
33146,running playlist!,Running Playlist!,1,yes,For running workouts,high,gpt-4o-mini
33147,running songs!,Running songs!,1,yes,For running workouts,high,gpt-4o-mini
33148,running time :),running time :),1,yes,For running workouts,high,gpt-4o-mini
33149,running time!,Running time!,1,yes,For running workouts,high,gpt-4o-mini
33150,running!!!!,running!!!!,1,yes,For running workouts,high,gpt-4o-mini
33151,running!!!!!,Running!!!!!,1,yes,For running workouts,high,gpt-4o-mini
33152,running!!!!!!,RUNNING!!!!!!,1,yes,For running workouts,high,gpt-4o-mini
33153,running#1,Running#1,1,no,,low,gpt-4o-mini
33154,running#2,Running#2,1,no,,low,gpt-4o-mini
33155,running*,Running*,1,no,,low,gpt-4o-mini
33156,running****,RUNNING****,1,no,,low,gpt-4o-mini
33157,running.1,Running.1,1,no,,low,gpt-4o-mini
33158,running//,running//,1,no,,low,gpt-4o-mini
33159,running:/,Running:/,1,no,,low,gpt-4o-mini
33160,running_2,Running_2,1,yes,for running,high,gpt-4o-mini
33161,running_2016,Running_2016,1,no,,,gpt-4o-mini
33162,running_songs,running_songs,1,yes,for running,high,gpt-4o-mini
33163,runrunrun!,RUNRUNRUN!,1,yes,for running,high,gpt-4o-mini
33164,runrunrun.,Runrunrun.,1,yes,for running,high,gpt-4o-mini
33165,runway!,runway!,1,no,,,gpt-4o-mini
33166,russ!!!!,RUSS!!!!,1,no,,,gpt-4o-mini
33167,russian !,Russian !,1,no,,,gpt-4o-mini
33168,russian.,Russian.,1,no,,,gpt-4o-mini
33169,rustig,rustig,1,no,,,gpt-4o-mini
33170,ryan adams – 1989,Ryan Adams – 1989,1,no,,,gpt-4o-mini
33171,ryan!,Ryan!,1,no,,,gpt-4o-mini
33172,ryan!!!,Ryan!!!,1,no,,,gpt-4o-mini
33173,ryan's_playlist,Ryan's_Playlist,1,no,,,gpt-4o-mini
33174,s a d .,s a d .,1,no,,,gpt-4o-mini
33175,s a d :(,S A D :(,1,no,,,gpt-4o-mini
33176,s e x !,S E X !,1,no,,,gpt-4o-mini
33177,s u m m e r .,s u m m e r .,1,yes,for summer,high,gpt-4o-mini
33178,s u m m e r //,S u m m e r //,1,yes,for summer,high,gpt-4o-mini
33179,s u m m e r ;,s u m m e r ;,1,yes,for summer,high,gpt-4o-mini
33180,s.e.x ;),S.E.X ;),1,no,,,gpt-4o-mini
33181,s.o.u.l,S.O.U.L,1,no,,,gpt-4o-mini
33182,sabaton,Sabaton,1,no,,,gpt-4o-mini
33183,sabbath //,Sabbath //,1,no,,,gpt-4o-mini
33184,sabbath :),Sabbath :),1,no,,,gpt-4o-mini
33185,sabbath.,Sabbath.,1,no,,,gpt-4o-mini
33186,sabine,Sabine,1,no,,,gpt-4o-mini
33187,sabrina :),Sabrina :),1,no,,,gpt-4o-mini
33188,sabrina :)),Sabrina :)),1,no,,,gpt-4o-mini
33189,sabrina!,Sabrina!,1,no,,,gpt-4o-mini
33190,sabrina.,sabrina.,1,no,,,gpt-4o-mini
33191,sacred...,Sacred...,1,no,,,gpt-4o-mini
33192,sad !,SAD !,1,no,,,gpt-4o-mini
33193,sad //,sad //,1,no,,,gpt-4o-mini
33194,sad :),sad :),1,no,,,gpt-4o-mini
33195,"sad :,~)","sad :,~)",1,no,,,gpt-4o-mini
33196,sad boi.,sad boi.,1,no,,,gpt-4o-mini
33197,sad boys ):,Sad Boys ):,1,no,,,gpt-4o-mini
33198,sad boys :(,Sad boys :(,1,no,,,gpt-4o-mini
33199,sad country :(,sad country :(,1,no,,,gpt-4o-mini
33200,sad day  :(,Sad Day  :(,1,no,,,gpt-4o-mini
33201,sad day :(,sad day :(,1,no,,,gpt-4o-mini
33202,sad day.,sad day.,1,no,,,gpt-4o-mini
33203,sad days:(,sad days:(,1,no,,,gpt-4o-mini
33204,sad feels.,sad Feels.,1,no,,,gpt-4o-mini
33205,sad feels:(,sad feels:(,1,no,,,gpt-4o-mini
33206,sad jams :(,sad jams :(,1,no,,,gpt-4o-mini
33207,sad love :(,sad love :(,1,no,,,gpt-4o-mini
33208,sad love songs!,Sad love songs!,1,yes,for sad moments,high,gpt-4o-mini
33209,sad love songs. :(,Sad Love Songs. :(,1,yes,for sad moments,high,gpt-4o-mini
33210,sad love.,sad love.,1,no,,,gpt-4o-mini
33211,sad music :((,Sad Music :((,1,no,,,gpt-4o-mini
33212,sad music:(,sad music:(,1,no,,,gpt-4o-mini
33213,sad music:((,sad music:((,1,no,,,gpt-4o-mini
33214,sad playlist :(,Sad Playlist :(,1,no,,,gpt-4o-mini
33215,sad sad sad :),sad sad sad :),1,no,,,gpt-4o-mini
33216,sad song :(,sad song :(,1,no,,,gpt-4o-mini
33217,sad songs ...,sad songs ...,1,no,,,gpt-4o-mini
33218,sad songs :(:,sad songs :(:,1,no,,,gpt-4o-mini
33219,sad songs :))))),Sad songs :))))),1,no,,,gpt-4o-mini
33220,sad songs ;(,Sad songs ;(,1,no,,,gpt-4o-mini
33221,sad songs for a sad day .,sad songs for a sad day .,1,yes,for sad moments,high,gpt-4o-mini
33222,sad songs for a sad day :(,sad songs for a sad day :(,1,yes,for sad moments,high,gpt-4o-mini
33223,sad songs for a sad day..,Sad Songs for a Sad Day..,1,yes,for sad moments,high,gpt-4o-mini
33224,sad songs):,Sad songs):,1,no,,,gpt-4o-mini
33225,"sad songs,","sad songs,",1,no,,,gpt-4o-mini
33226,sad songs.. /:,Sad Songs.. /:,1,no,,,gpt-4o-mini
33227,sad songs...,Sad songs...,1,no,,,gpt-4o-mini
33228,sad songs:(:,sad songs:(:,1,no,,,gpt-4o-mini
33229,sad songs:),sad songs:),1,no,,,gpt-4o-mini
33230,sad songs;(,sad songs;(,1,no,,,gpt-4o-mini
33231,sad stuff {:(,sad stuff {:(,1,no,,,gpt-4o-mini
33232,sad stuff!!!,sad stuff!!!,1,no,,,gpt-4o-mini
33233,sad times.,sad times.,1,no,,,gpt-4o-mini
33234,sad tunes :(,sad tunes :(,1,no,,,gpt-4o-mini
33235,sad tunes.,sad tunes.,1,no,,,gpt-4o-mini
33236,sad vibes.,sad vibes.,1,no,,,gpt-4o-mini
33237,sad vibes:(,Sad vibes:(,1,no,,,gpt-4o-mini
33238,sad!!,SAD!!,1,no,,,gpt-4o-mini
33239,sad$,Sad$,1,no,,,gpt-4o-mini
33240,sad)):,SAD)):,1,no,,high,gpt-4o-mini
33241,sad.....,sad.....,1,no,,high,gpt-4o-mini
33242,sad//,sad//,1,no,,high,gpt-4o-mini
33243,sad//..,sad//..,1,no,,high,gpt-4o-mini
33244,sad:((((,sad:((((,1,no,,high,gpt-4o-mini
33245,sad:((((((,sad:((((((,1,no,,high,gpt-4o-mini
33246,sad:(:,sad:(:,1,no,,high,gpt-4o-mini
33247,sad:*(,sad:*(,1,no,,high,gpt-4o-mini
33248,sad;(,sad;(,1,no,,high,gpt-4o-mini
33249,sad^^,sad^^,1,no,,high,gpt-4o-mini
33250,sadd.,sadd.,1,no,,high,gpt-4o-mini
33251,sadd...,sadd...,1,no,,high,gpt-4o-mini
33252,sadness ):,sadness ):,1,no,,high,gpt-4o-mini
33253,sadness :(,Sadness :(,1,no,,high,gpt-4o-mini
33254,sadness...,Sadness...,1,no,,high,gpt-4o-mini
33255,sadness:(,sadness:(,1,no,,high,gpt-4o-mini
33256,sadsongs:(,sadsongs:(,1,no,,high,gpt-4o-mini
33257,safari!,SAFARI!,1,yes,adventurous vibe,mid,gpt-4o-mini
33258,safe.,Safe.,1,no,,high,gpt-4o-mini
33259,safe//,safe//,1,no,,high,gpt-4o-mini
33260,sagor,Sagor,1,no,,high,gpt-4o-mini
33261,sail!,SAIL!,1,yes,nautical theme,mid,gpt-4o-mini
33262,sail.,sail.,1,no,,high,gpt-4o-mini
33263,sailing!,Sailing!,1,yes,nautical theme,mid,gpt-4o-mini
33264,sailing.,sailing.,1,no,,high,gpt-4o-mini
33265,salad days .,salad days .,1,no,,high,gpt-4o-mini
33266,salon :),SALON :),1,no,,high,gpt-4o-mini
33267,salsa !!,Salsa !!,1,yes,dance context,mid,gpt-4o-mini
33268,salsa :$,Salsa :$,1,no,,high,gpt-4o-mini
33269,salsa bachata,salsa bachata,1,yes,dance context,mid,gpt-4o-mini
33270,salsa#$,Salsa#$,1,no,,high,gpt-4o-mini
33271,salsa.....,Salsa.....,1,no,,high,gpt-4o-mini
33272,salsa/merengue/..,Salsa/Merengue/..,1,yes,dance context,mid,gpt-4o-mini
33273,salseando!,SalSeaNDo!,1,no,,high,gpt-4o-mini
33274,salseo,Salseo,1,no,,high,gpt-4o-mini
33275,salt.,Salt.,1,no,,high,gpt-4o-mini
33276,salty.,SALTY.,1,no,,high,gpt-4o-mini
33277,sam hunt!,Sam Hunt!,1,no,,high,gpt-4o-mini
33278,sam hunt!!,SAM HUNT!!,1,no,,high,gpt-4o-mini
33279,sam smith.,sam smith.,1,no,,high,gpt-4o-mini
33280,sam!!,sam!!,1,no,,high,gpt-4o-mini
33281,sam(:,Sam(:,1,no,,high,gpt-4o-mini
33282,samba e pagode,SAMBA E PAGODE,1,no,,high,gpt-4o-mini
33283,samba pagode!,Samba Pagode!,1,no,,high,gpt-4o-mini
33284,samba rock,Samba Rock,1,no,,high,gpt-4o-mini
33285,samba/pagode,Samba/Pagode,1,no,,high,gpt-4o-mini
33286,sambinhas,Sambinhas,1,no,,high,gpt-4o-mini
33287,sammy ;),Sammy ;),1,no,,high,gpt-4o-mini
33288,sample$,sample$,1,no,,high,gpt-4o-mini
33289,sampled!,Sampled!,1,no,,high,gpt-4o-mini
33290,sampler.,Sampler.,1,no,,high,gpt-4o-mini
33291,samples.,samples.,1,no,,high,gpt-4o-mini
33292,samstag,samstag,1,no,,high,gpt-4o-mini
33293,samuel :),samuel :),1,no,,high,gpt-4o-mini
33294,samuel:),samuel:),1,no,,high,gpt-4o-mini
33295,san francisco !!!!!,san francisco !!!!!,1,no,,high,gpt-4o-mini
33296,san francisco!,san francisco!,1,no,,high,gpt-4o-mini
33297,san francisco.,san francisco.,1,no,,high,gpt-4o-mini
33298,san.francisco,San.Francisco,1,no,,high,gpt-4o-mini
33299,san_diego,san_diego,1,no,,high,gpt-4o-mini
33300,sanctuary.,Sanctuary.,1,no,,high,gpt-4o-mini
33301,sandungueo!!,Sandungueo!!,1,no,,high,gpt-4o-mini
33302,sang!!!!,sang!!!!,1,no,,high,gpt-4o-mini
33303,sanger,sanger,1,no,,high,gpt-4o-mini
33304,sanna,sanna,1,no,,high,gpt-4o-mini
33305,sanne,Sanne,1,no,,high,gpt-4o-mini
33306,santa baby.,santa baby.,1,yes,Christmas song playlist,high,gpt-4o-mini
33307,santa!!,santa!!,1,no,,high,gpt-4o-mini
33308,sap :(,sap :(,1,no,,high,gpt-4o-mini
33309,sara.,SARA.,1,no,,high,gpt-4o-mini
33310,sara;),Sara;),1,no,,high,gpt-4o-mini
33311,sarah :},sarah :},1,no,,high,gpt-4o-mini
33312,sarah!,Sarah!,1,no,,high,gpt-4o-mini
33313,sarah!!,Sarah!!,1,no,,high,gpt-4o-mini
33314,sarah!!!,Sarah!!!,1,no,,high,gpt-4o-mini
33315,sarah!!!!,sarah!!!!,1,no,,high,gpt-4o-mini
33316,sarah!!!!!,SARAH!!!!!,1,no,,high,gpt-4o-mini
33317,sarah!!!!!!,sarah!!!!!!,1,no,,high,gpt-4o-mini
33318,sarah's playlist ;),Sarah's Playlist ;),1,no,,high,gpt-4o-mini
33319,sarah.,Sarah.,1,no,,high,gpt-4o-mini
33320,sas$,Sas$,1,no,,high,gpt-4o-mini
33321,saskia,Saskia,1,no,,high,gpt-4o-mini
33322,sasquatch$,Sasquatch$,1,no,,high,gpt-4o-mini
33323,sassy ;*,Sassy ;*,1,no,,high,gpt-4o-mini
33324,sat!!,sat!!,1,no,,high,gpt-4o-mini
33325,saturday morning :),Saturday Morning :),1,yes,Saturday morning vibes,high,gpt-4o-mini
33326,saturday morning!,Saturday Morning!,1,yes,Saturday morning vibes,high,gpt-4o-mini
33327,saturday!,SATURDAY!,1,yes,Saturday celebration,high,gpt-4o-mini
33328,saturdays!!!,Saturdays!!!,1,yes,Saturday celebration,high,gpt-4o-mini
33329,saucy ;),saucy ;),1,no,,high,gpt-4o-mini
33330,saudade.,saudade.,1,no,,high,gpt-4o-mini
33331,sav!!!!,Sav!!!!,1,no,,high,gpt-4o-mini
33332,sav..,sav..,1,no,,high,gpt-4o-mini
33333,sav:),sav:),1,no,,high,gpt-4o-mini
33334,savage :)),savage :)),1,no,,high,gpt-4o-mini
33335,savage mode.,Savage mode.,1,no,,high,gpt-4o-mini
33336,savage!,SAVAGE!,1,no,,high,gpt-4o-mini
33337,savasana.,savasana.,1,no,,high,gpt-4o-mini
33338,saved at starbucks,Saved at Starbucks,1,no,,high,gpt-4o-mini
33339,saved.,Saved.,1,no,,high,gpt-4o-mini
33340,say something..,Say Something..,1,no,,high,gpt-4o-mini
33341,sb!!!,SB!!!,1,no,,high,gpt-4o-mini
33342,sb!!!!,SB!!!!,1,no,,high,gpt-4o-mini
33343,sb2k16!!,SB2K16!!,1,no,,high,gpt-4o-mini
33344,sb2k17!!,sb2k17!!,1,no,,high,gpt-4o-mini
33345,schlafen,schlafen,1,no,,high,gpt-4o-mini
33346,schleep.,Schleep.,1,no,,high,gpt-4o-mini
33347,school !,School !,1,yes,School context,high,gpt-4o-mini
33348,school (;,School (;,1,yes,School context,high,gpt-4o-mini
33349,school .,school .,1,yes,School context,high,gpt-4o-mini
33350,school :((,school :((,1,yes,School context,high,gpt-4o-mini
33351,school :/,School :/,1,yes,School context,high,gpt-4o-mini
33352,school ;,school ;,1,yes,School context,high,gpt-4o-mini
33353,school ;),school ;),1,yes,School context,high,gpt-4o-mini
33354,school ;)(,School ;)(,1,yes,School context,high,gpt-4o-mini
33355,school days!,School days!,1,yes,School days nostalgia,high,gpt-4o-mini
33356,school music!,School Music!,1,yes,School music context,high,gpt-4o-mini
33357,school music.,School music.,1,yes,School music context,high,gpt-4o-mini
33358,school playlist ;),school playlist ;),1,yes,School playlist,high,gpt-4o-mini
33359,school playlist.,School Playlist.,1,yes,School playlist,high,gpt-4o-mini
33360,school songs :),School Songs :),1,yes,Songs for school activities,high,gpt-4o-mini
33361,school!!!,SCHOOL!!!,1,yes,Songs for school activities,high,gpt-4o-mini
33362,school...,school...,1,yes,Songs for school activities,high,gpt-4o-mini
33363,school....,school....,1,yes,Songs for school activities,high,gpt-4o-mini
33364,school=_=,School=_=,1,yes,Songs for school activities,high,gpt-4o-mini
33365,schoolboy q – oxymoron (deluxe),Schoolboy Q – Oxymoron (Deluxe),1,no,,high,gpt-4o-mini
33366,schule,schule,1,no,,high,gpt-4o-mini
33367,science!!!,SCIENCE!!!,1,no,,high,gpt-4o-mini
33368,science.,science.,1,no,,high,gpt-4o-mini
33369,score !,SCORE !,1,no,,high,gpt-4o-mini
33370,score!!!,Score!!!,1,no,,high,gpt-4o-mini
33371,scorpio.,Scorpio.,1,no,,high,gpt-4o-mini
33372,scotland.,Scotland.,1,no,,high,gpt-4o-mini
33373,scott ;),scott ;),1,no,,high,gpt-4o-mini
33374,screamo.,Screamo.,1,no,,high,gpt-4o-mini
33375,screamo~,Screamo~,1,no,,high,gpt-4o-mini
33376,sculpt!,SCULPT!,1,no,,high,gpt-4o-mini
33377,sculpt!!!,SCULPT!!!,1,no,,high,gpt-4o-mini
33378,sculpt*,sculpt*,1,no,,high,gpt-4o-mini
33379,sd.,sd.,1,no,,high,gpt-4o-mini
33380,sean!,sean!,1,no,,high,gpt-4o-mini
33381,sean.,sean.,1,no,,high,gpt-4o-mini
33382,seaside.,Seaside.,1,no,,high,gpt-4o-mini
33383,seaside;)),SEASIDE;)),1,no,,high,gpt-4o-mini
33384,seasons:),seasons:),1,no,,high,gpt-4o-mini
33385,seattle!,Seattle!,1,no,,high,gpt-4o-mini
33386,seattle!!,SEATTLE!!,1,no,,high,gpt-4o-mini
33387,seattle!!!,Seattle!!!,1,no,,high,gpt-4o-mini
33388,second!!,second!!,1,no,,high,gpt-4o-mini
33389,secret!!!,Secret!!!,1,no,,high,gpt-4o-mini
