track_uri,track_name,artist_name,total_count,dominant_category,confidence,entropy,distribution
spotify:track:0OMAJVaQqrNKyPMqwnQQA1,Smoking with the Gods,Azizi Gibson,8,Workout,0.375,1.9056,"{""Party"": 0.125, ""Gaming"": 0.25, ""Workout"": 0.375, ""Driving"": 0.25}"
spotify:track:6GtFfnl204TH4ztReNW7Hn,Misbehavin',Pentatonix,7,Workout,0.4286,2.1281,"{""Workout"": 0.42857142857142855, ""Sleep/Relax"": 0.14285714285714285, ""DailyRoutine"": 0.14285714285714285, ""Party"": 0.14285714285714285, ""Driving"": 0.14285714285714285}"
spotify:track:1cPfKp9ThNZ1fez9itmUMN,Belle,Emma Watson,6,Party,0.5,1.4591,"{""Driving"": 0.3333333333333333, ""Party"": 0.5, ""Seasonal/Summer"": 0.16666666666666666}"
spotify:track:3qrftryyICJlOsxAPtdykZ,Navy Blue,The Story So Far,8,Sleep/Relax,0.75,1.0613,"{""Sleep/Relax"": 0.75, ""Driving"": 0.125, ""Romance/Wedding"": 0.125}"
spotify:track:230yrNOrKlgUmVBMIGainI,It's Not Over,Panama,5,Seasonal/Summer,0.4,1.5219,"{""DailyRoutine"": 0.2, ""Seasonal/Summer"": 0.4, ""Sleep/Relax"": 0.4}"
spotify:track:2dcQsl24VryqJoKQNE6Xo9,Carter & Cash,Tor Miller,8,Driving,0.375,2.4056,"{""Seasonal/Summer"": 0.125, ""Sleep/Relax"": 0.125, ""Workout"": 0.125, ""Driving"": 0.375, ""Gaming"": 0.125, ""Party"": 0.125}"
spotify:track:68fnTTUO5tRZ4EQ1ozwYk7,Gray Or Blue,Jaymay,6,Seasonal/Summer,0.3333,2.2516,"{""Seasonal/Summer"": 0.3333333333333333, ""Sleep/Relax"": 0.16666666666666666, ""Driving"": 0.16666666666666666, ""Romance/Wedding"": 0.16666666666666666, ""Study/Focus"": 0.16666666666666666}"
spotify:track:33DLdGdo8h58yo0oucWsHT,Can We Hang On ?,Cold War Kids,5,Driving,0.8,0.7219,"{""Driving"": 0.8, ""Workout"": 0.2}"
spotify:track:3ctALmweZBapfBdFiIVpji,The Game of Love,Daft Punk,7,Driving,0.5714,1.3788,"{""Study/Focus"": 0.14285714285714285, ""Driving"": 0.5714285714285714, ""Sleep/Relax"": 0.2857142857142857}"
spotify:track:79koEJRtKOOGJ0VSAF3FMk,Motherboard,Daft Punk,5,Driving,0.4,1.9219,"{""Study/Focus"": 0.2, ""Driving"": 0.4, ""DailyRoutine"": 0.2, ""Sleep/Relax"": 0.2}"
spotify:track:2Ja3UauMDeQnq4sI8a64Ys,Affirmative Action,Nas,5,Party,0.4,1.5219,"{""DailyRoutine"": 0.2, ""Party"": 0.4, ""Workout"": 0.4}"
spotify:track:0oPXSsxIOcEBeOBQvThSDF,Can't Get Better Than This - Radio Edit,Parachute Youth,7,Seasonal/Summer,0.4286,1.8424,"{""Workout"": 0.2857142857142857, ""Seasonal/Summer"": 0.42857142857142855, ""Sleep/Relax"": 0.14285714285714285, ""Party"": 0.14285714285714285}"
spotify:track:57JBa90rqcGKs1ajxkIKNW,By Your Side,CocoRosie,6,Driving,0.3333,1.9183,"{""Driving"": 0.3333333333333333, ""Seasonal/Summer"": 0.3333333333333333, ""Sleep/Relax"": 0.16666666666666666, ""Study/Focus"": 0.16666666666666666}"
spotify:track:7aENwq13lwx4TLLNRDxr5P,Elder Scrolls: Oblivion,Jeremy Soule,5,Gaming,0.4,1.5219,"{""Gaming"": 0.4, ""Study/Focus"": 0.4, ""Romance/Wedding"": 0.2}"
spotify:track:54SFdL9QYaooBTQKOEbZGU,Get Free - Andy C remix,Major Lazer,5,Party,0.6,1.371,"{""Party"": 0.6, ""Gaming"": 0.2, ""Workout"": 0.2}"
spotify:track:0rf8whOpWQjuBqQwPbtLma,Wings,Macklemore & Ryan Lewis,5,Workout,0.6,0.971,"{""Party"": 0.4, ""Workout"": 0.6}"
spotify:track:6oRbm1KOqskLTFc1rvGi5F,Roads,Portishead,7,Sleep/Relax,0.5714,1.3788,"{""Romance/Wedding"": 0.2857142857142857, ""Sleep/Relax"": 0.5714285714285714, ""Party"": 0.14285714285714285}"
spotify:track:0jT7DDqYbpOik6iun6ydUL,Como Le Gusta a Tu Cuerpo,Carlos Vives,8,Party,0.875,0.5436,"{""Party"": 0.875, ""Workout"": 0.125}"
spotify:track:5z4O1H0vFY0Nh4ZMtfgapP,Solo Con Verte,Banda Sinaloense MS de Sergio Lizárraga,6,Workout,0.6667,1.2516,"{""Party"": 0.16666666666666666, ""Workout"": 0.6666666666666666, ""DailyRoutine"": 0.16666666666666666}"
spotify:track:6lAZ7xfP9su2ZvGk1rRc3R,Range Life,Pavement,5,Study/Focus,0.4,1.9219,"{""Party"": 0.2, ""Seasonal/Summer"": 0.2, ""Driving"": 0.2, ""Study/Focus"": 0.4}"
spotify:track:6DW7MN6DCVvTDjtcL5IM9a,Pictures Of You - Remix,The Cure,8,Party,0.25,2.25,"{""Party"": 0.25, ""Driving"": 0.25, ""Workout"": 0.25, ""Seasonal/Summer"": 0.125, ""Sleep/Relax"": 0.125}"
spotify:track:4C2eMvzGAzSDMjXrZeh2M2,You're My Better Half,Keith Urban,7,Romance/Wedding,0.4286,1.8424,"{""Party"": 0.2857142857142857, ""Romance/Wedding"": 0.42857142857142855, ""Driving"": 0.14285714285714285, ""Seasonal/Summer"": 0.14285714285714285}"
spotify:track:7z38bideBRvGAgjXe2SECm,Opposites Attract,Paula Abdul,9,Party,0.4444,1.8366,"{""Driving"": 0.2222222222222222, ""Party"": 0.4444444444444444, ""Romance/Wedding"": 0.1111111111111111, ""Seasonal/Summer"": 0.2222222222222222}"
spotify:track:26HZ4xullUsdyMx8QnCbmO,"""The Take Over, The Breaks Over""",Fall Out Boy,7,Driving,0.2857,2.2359,"{""Driving"": 0.2857142857142857, ""Party"": 0.14285714285714285, ""Sleep/Relax"": 0.2857142857142857, ""Workout"": 0.14285714285714285, ""Seasonal/Summer"": 0.14285714285714285}"
spotify:track:6IM45SqAURH6PrvziDs1RQ,Why Won't They Talk To Me?,Tame Impala,5,Party,0.4,1.5219,"{""Party"": 0.4, ""Driving"": 0.2, ""Study/Focus"": 0.4}"
spotify:track:3fwKVZ73y7UUGMyR6rVCRa,Golden Days,Panic! At The Disco,10,Driving,0.4,2.1219,"{""Workout"": 0.2, ""Driving"": 0.4, ""Party"": 0.2, ""DailyRoutine"": 0.1, ""Seasonal/Summer"": 0.1}"
spotify:track:2TTwSbzdUsJPKioJ868N9D,Solomon,Hans Zimmer,5,Study/Focus,1.0,-0.0,"{""Study/Focus"": 1.0}"
spotify:track:7tUQIhueKYGnKThIseP69M,Her Joy Was Complete,Sleeping At Last,6,Study/Focus,0.6667,0.9183,"{""Study/Focus"": 0.6666666666666666, ""Sleep/Relax"": 0.3333333333333333}"
spotify:track:3oGRjCpV07tCM5mrYv6iQA,I'm Gonna Find Another You - Live at the Nokia Theatre,John Mayer,5,DailyRoutine,0.4,1.9219,"{""Party"": 0.2, ""DailyRoutine"": 0.4, ""Driving"": 0.2, ""Sleep/Relax"": 0.2}"
spotify:track:2uRVPeQbsEpRQD0DKr1WTo,Blue Eyes Crying in the Rain,Willie Nelson,6,Driving,0.3333,1.9183,"{""Romance/Wedding"": 0.16666666666666666, ""Sleep/Relax"": 0.16666666666666666, ""Driving"": 0.3333333333333333, ""Party"": 0.3333333333333333}"
spotify:track:7oxwoJU5oL2POBRMoSk8OF,Let Me Down Easy,Paolo Nutini,6,Seasonal/Summer,0.3333,2.2516,"{""Seasonal/Summer"": 0.3333333333333333, ""Party"": 0.16666666666666666, ""Workout"": 0.16666666666666666, ""DailyRoutine"": 0.16666666666666666, ""Study/Focus"": 0.16666666666666666}"
spotify:track:0gsH5Govmgwxa0rgaF9YbC,Never Seen Such Good Things,Devendra Banhart,5,Study/Focus,0.4,1.9219,"{""Seasonal/Summer"": 0.2, ""Sleep/Relax"": 0.2, ""DailyRoutine"": 0.2, ""Study/Focus"": 0.4}"
spotify:track:57LZqSzlLFUfFQgM8v6TLK,On the Chin,Kings of Leon,6,Seasonal/Summer,0.5,1.7925,"{""Driving"": 0.16666666666666666, ""Seasonal/Summer"": 0.5, ""DailyRoutine"": 0.16666666666666666, ""Party"": 0.16666666666666666}"
spotify:track:1lu411ckjAVeJLtnBEkyoi,The Face,Kings of Leon,8,Seasonal/Summer,0.375,2.1556,"{""Driving"": 0.125, ""Sleep/Relax"": 0.125, ""Seasonal/Summer"": 0.375, ""Workout"": 0.125, ""Party"": 0.25}"
spotify:track:5fTHd5hWoCsUiTLhtr1NPi,The Immortals,Kings of Leon,5,Party,0.4,1.9219,"{""Driving"": 0.2, ""Party"": 0.4, ""Seasonal/Summer"": 0.2, ""Romance/Wedding"": 0.2}"
spotify:track:3VuLFnOmk8EjVyehCJfzhT,Feel Good (feat. Daya) - Acoustic,Gryffin,5,Study/Focus,0.4,1.5219,"{""Gaming"": 0.2, ""Study/Focus"": 0.4, ""Seasonal/Summer"": 0.4}"
spotify:track:6JzzI3YxHCcjZ7MCQS2YS1,Black Star,Radiohead,5,Sleep/Relax,0.4,1.9219,"{""DailyRoutine"": 0.2, ""Seasonal/Summer"": 0.2, ""Study/Focus"": 0.2, ""Sleep/Relax"": 0.4}"
spotify:track:34mSkQPJQ1CDjZvNcW5FsD,Crash,You Me At Six,8,Sleep/Relax,0.5,1.75,"{""Sleep/Relax"": 0.5, ""Driving"": 0.25, ""Seasonal/Summer"": 0.125, ""Party"": 0.125}"
spotify:track:2cSReP67LziR3PeYQ8Ehm2,Desire,Ryan Adams,5,Driving,0.6,1.371,"{""Sleep/Relax"": 0.2, ""Driving"": 0.6, ""Study/Focus"": 0.2}"
spotify:track:6IyI5vOdbBwri7CGAL8Qjf,Making Me New,Royal Tailor,5,Workout,0.4,1.9219,"{""Workout"": 0.4, ""Party"": 0.2, ""Worship"": 0.2, ""DailyRoutine"": 0.2}"
spotify:track:5RePFldQaYKHcZ4sLYg88a,Give In,Lecrae,6,Workout,0.6667,1.2516,"{""Workout"": 0.6666666666666666, ""Driving"": 0.16666666666666666, ""Party"": 0.16666666666666666}"
spotify:track:3ghXwIS6cr3P5InauKlqFy,These Days,The Black Keys,12,Sleep/Relax,0.5,1.9591,"{""Party"": 0.16666666666666666, ""Sleep/Relax"": 0.5, ""Driving"": 0.08333333333333333, ""Study/Focus"": 0.16666666666666666, ""DailyRoutine"": 0.08333333333333333}"
spotify:track:0bORa4VpL8NzyMXEI6UFGK,Long Road To Ruin,Foo Fighters,6,Workout,0.3333,1.9183,"{""Party"": 0.16666666666666666, ""Study/Focus"": 0.16666666666666666, ""Workout"": 0.3333333333333333, ""Driving"": 0.3333333333333333}"
spotify:track:4sqK3chS8d96laonwg2xVq,Cold Hearted (feat. Diddy),Meek Mill,7,Gaming,0.2857,1.9502,"{""Gaming"": 0.2857142857142857, ""Workout"": 0.2857142857142857, ""Driving"": 0.2857142857142857, ""Seasonal/Summer"": 0.14285714285714285}"
spotify:track:4TxvROgeJ831bsMyiY4Lcw,Pray for Them,DJ Tata,6,Workout,0.6667,1.2516,"{""Gaming"": 0.16666666666666666, ""Party"": 0.16666666666666666, ""Workout"": 0.6666666666666666}"
spotify:track:1mFIiPjGUudqmMDgjH8QOO,Ambitionz,Meek Mill,5,Workout,0.6,1.371,"{""Gaming"": 0.2, ""Seasonal/Summer"": 0.2, ""Workout"": 0.6}"
spotify:track:53hUao16f8xG9BwzxsGhZR,Drakkar Noir,Phoenix,5,Seasonal/Summer,0.6,1.371,"{""Study/Focus"": 0.2, ""Seasonal/Summer"": 0.6, ""Driving"": 0.2}"
spotify:track:2hPkQGNZ6yHmeQVHkxVfi6,Don't,Phoenix,5,Study/Focus,0.4,1.5219,"{""Study/Focus"": 0.4, ""Seasonal/Summer"": 0.2, ""Party"": 0.4}"
spotify:track:5IaFGKqz6s2PE3LTKyxSYw,Hudson,Vampire Weekend,5,Seasonal/Summer,0.4,1.5219,"{""Study/Focus"": 0.2, ""Seasonal/Summer"": 0.4, ""Sleep/Relax"": 0.4}"
spotify:track:3F274sv7NCtXfu88YEEhXd,Remembering Sunday,All Time Low,14,Sleep/Relax,0.4286,2.0742,"{""Romance/Wedding"": 0.14285714285714285, ""Driving"": 0.21428571428571427, ""Sleep/Relax"": 0.42857142857142855, ""Party"": 0.14285714285714285, ""Study/Focus"": 0.07142857142857142}"
spotify:track:5wZv3YevrrMZBlNrUTI4Yd,Last Dollar (Fly Away),Tim McGraw,7,Seasonal/Summer,0.5714,1.6645,"{""Seasonal/Summer"": 0.5714285714285714, ""Workout"": 0.14285714285714285, ""Driving"": 0.14285714285714285, ""Party"": 0.14285714285714285}"
spotify:track:0xqjGsthbz98B60Qm3LMxw,Late Nite Tip,Three 6 Mafia,5,Workout,0.4,1.5219,"{""Workout"": 0.4, ""Party"": 0.2, ""Driving"": 0.4}"
spotify:track:4TtVA5kJlnNMGWmCjWWese,Anywhere But Home,Breathe Carolina,5,Workout,0.6,1.371,"{""Workout"": 0.6, ""Party"": 0.2, ""Driving"": 0.2}"
spotify:track:3Vs5Ez1aRlNVorMwGuaPL1,Mr. Loverman,Shabba Ranks,6,Party,0.5,1.4591,"{""Workout"": 0.3333333333333333, ""Party"": 0.5, ""Seasonal/Summer"": 0.16666666666666666}"
spotify:track:7DcY0SUvSIcIjHeSGhTXDk,Memories,KSHMR,5,Party,0.6,0.971,"{""Party"": 0.6, ""Workout"": 0.4}"
spotify:track:4fLnXd56RsWN4ZBtb9TegQ,Valerie,The Weeknd,6,Sleep/Relax,0.3333,1.9183,"{""Sleep/Relax"": 0.3333333333333333, ""Driving"": 0.16666666666666666, ""Romance/Wedding"": 0.3333333333333333, ""Workout"": 0.16666666666666666}"
spotify:track:5fJUyhygWZt1PGt2mikedj,Night Bus,Lucy Rose,6,Sleep/Relax,0.3333,1.585,"{""Sleep/Relax"": 0.3333333333333333, ""Seasonal/Summer"": 0.3333333333333333, ""Study/Focus"": 0.3333333333333333}"
spotify:track:3M4F6LGxd282iepvhabtc2,Falling in Love at a Coffee Shop,Landon Pigg,7,Sleep/Relax,0.4286,1.4488,"{""Sleep/Relax"": 0.42857142857142855, ""Party"": 0.14285714285714285, ""Romance/Wedding"": 0.42857142857142855}"
spotify:track:2IsXzSI88vNpFGMXG7wD9K,Step,Vampire Weekend,5,Seasonal/Summer,0.6,1.371,"{""Seasonal/Summer"": 0.6, ""DailyRoutine"": 0.2, ""Driving"": 0.2}"
spotify:track:2wfYD0XAFYqyglUs1q27Za,Daniel In The Den,Bastille,5,Sleep/Relax,0.6,1.371,"{""Seasonal/Summer"": 0.2, ""Study/Focus"": 0.2, ""Sleep/Relax"": 0.6}"
spotify:track:1jcTfIiBUz35bBqgHYItP6,Slippin' Into Darkness,War,7,Workout,0.4286,1.8424,"{""Study/Focus"": 0.14285714285714285, ""Workout"": 0.42857142857142855, ""Party"": 0.2857142857142857, ""Driving"": 0.14285714285714285}"
spotify:track:338gPBomyqx33wfeF1AGOd,Girlfriend,Matthew Sweet,6,Driving,0.5,1.4591,"{""Seasonal/Summer"": 0.16666666666666666, ""Driving"": 0.5, ""Party"": 0.3333333333333333}"
spotify:track:65vfVmMkBs9z1K1sgviVOu,Penny & Me,Hanson,5,Sleep/Relax,0.4,1.9219,"{""Seasonal/Summer"": 0.2, ""Driving"": 0.2, ""Party"": 0.2, ""Sleep/Relax"": 0.4}"
spotify:track:5WMTu6y1QGqVS6EjL4Xf6R,Here With You - Live,Hillsong Worship,5,Worship,0.8,0.7219,"{""Worship"": 0.8, ""Sleep/Relax"": 0.2}"
spotify:track:4SQyhPhgIS3gYc4Wec1Ybw,Never Forsaken - Live,Hillsong Worship,5,Worship,1.0,-0.0,"{""Worship"": 1.0}"
spotify:track:6jH8jj8q4Alz0NMioHfpy7,Silent Night,Amy Grant,13,Holiday,0.9231,0.3912,"{""Holiday"": 0.9230769230769231, ""Party"": 0.07692307692307693}"
spotify:track:3awlW6flEG4juGnGCduWw9,So Lonely - Remastered 2003,The Police,8,Driving,0.375,1.8113,"{""Driving"": 0.375, ""DailyRoutine"": 0.125, ""Party"": 0.375, ""Workout"": 0.125}"
spotify:track:4xXQTEYfs0hgVchJzJILO2,HANDS,BLAISE MOORE,5,Sleep/Relax,0.6,0.971,"{""Sleep/Relax"": 0.6, ""Romance/Wedding"": 0.4}"
spotify:track:6HWGLNbv50Sw8Jg5VHtoCf,Better Than Love,Griffin House,7,Romance/Wedding,0.5714,1.3788,"{""Romance/Wedding"": 0.5714285714285714, ""Study/Focus"": 0.14285714285714285, ""Sleep/Relax"": 0.2857142857142857}"
spotify:track:6hTjj5ogCmkaYQqOuVEtLz,Twinkle Lullaby,The Piano Guys,8,Sleep/Relax,0.5,1.0,"{""Sleep/Relax"": 0.5, ""Study/Focus"": 0.5}"
spotify:track:6ieKzbYYAQ8MpmTLqXZTKv,Sit Still,Grouplove,5,Seasonal/Summer,0.6,1.371,"{""Seasonal/Summer"": 0.6, ""Driving"": 0.2, ""Study/Focus"": 0.2}"
spotify:track:4Fvnz1ZJ86IdqDAepWYPAh,Volver Volver,Vicente Fernández,5,Party,0.8,0.7219,"{""Party"": 0.8, ""Driving"": 0.2}"
spotify:track:0st2bvgDqkOHGkjUjbyADM,You Can Have The Crown,Sturgill Simpson,6,Seasonal/Summer,0.5,1.7925,"{""Sleep/Relax"": 0.16666666666666666, ""Seasonal/Summer"": 0.5, ""Party"": 0.16666666666666666, ""Gaming"": 0.16666666666666666}"
spotify:track:1HAzsv7VCvbgqrpenTRWj1,The System Only Dreams in Total Darkness,The National,5,Driving,0.6,0.971,"{""Driving"": 0.6, ""Party"": 0.4}"
spotify:track:51rNLtcvV7biMV5AzqP6wu,Black Cat,Janet Jackson,6,Holiday,0.8333,0.65,"{""Holiday"": 0.8333333333333334, ""Workout"": 0.16666666666666666}"
spotify:track:7uUuKwcPbPU1vcw2HTtG9O,Blue Christmas,The Platters,6,Holiday,0.8333,0.65,"{""Holiday"": 0.8333333333333334, ""Party"": 0.16666666666666666}"
spotify:track:6CT7j3vaqT3KlnZEetnQqW,American Trilogy - Live,Elvis Presley,5,Party,0.6,1.371,"{""Holiday"": 0.2, ""Romance/Wedding"": 0.2, ""Party"": 0.6}"
spotify:track:6OSTrvIX8JXxRxFT4C9y0J,Breathe,'In The Heights' Original Broadway Company,6,DailyRoutine,0.3333,1.9183,"{""DailyRoutine"": 0.3333333333333333, ""Party"": 0.16666666666666666, ""Driving"": 0.16666666666666666, ""Workout"": 0.3333333333333333}"
spotify:track:4lWMlm9reesPWjUD5zRB45,Nice & Slow,Tomorrows Bad Seeds,8,Sleep/Relax,0.5,1.4056,"{""Seasonal/Summer"": 0.375, ""Sleep/Relax"": 0.5, ""Driving"": 0.125}"
spotify:track:22RR5raQ9x7K0e6geLdELP,Wake 'N Bake,Simplified,6,Seasonal/Summer,0.6667,1.2516,"{""Seasonal/Summer"": 0.6666666666666666, ""Sleep/Relax"": 0.16666666666666666, ""DailyRoutine"": 0.16666666666666666}"
spotify:track:4Hrw5VbQ9xDPdHdLCqBsSA,Love I,The Green,6,Sleep/Relax,0.5,1.7925,"{""Seasonal/Summer"": 0.16666666666666666, ""Sleep/Relax"": 0.5, ""Party"": 0.16666666666666666, ""Driving"": 0.16666666666666666}"
spotify:track:49CdYBpfABUa0ZfT8FizQZ,Roots Reggae Music (feat. Don Carlos),Rebelution,5,Seasonal/Summer,0.4,1.5219,"{""Seasonal/Summer"": 0.4, ""Sleep/Relax"": 0.4, ""Party"": 0.2}"
spotify:track:7BXJKrUhH5Z61kMf4LDIMr,Gimmie Love,Collie Buddz,5,Seasonal/Summer,0.4,1.5219,"{""Seasonal/Summer"": 0.4, ""Romance/Wedding"": 0.2, ""Sleep/Relax"": 0.4}"
spotify:track:4NOZKKJKMWhQCe5uyQNNG6,When I Get Older,Wild Party,6,Party,0.5,1.4591,"{""Driving"": 0.3333333333333333, ""Party"": 0.5, ""Workout"": 0.16666666666666666}"
spotify:track:0tY2cM0eAnwxJU8KJk5oC8,Our God's Alive,Andy Cherry,6,Worship,1.0,-0.0,"{""Worship"": 1.0}"
spotify:track:0EVVUSgiXvwiLY0hHXG7GG,All I Want For Christmas Is You,Whitney Duncan,6,Holiday,0.6667,0.9183,"{""Party"": 0.3333333333333333, ""Holiday"": 0.6666666666666666}"
spotify:track:7iLokTaYXjghjKpxzbIg9C,Unbroken,Demi Lovato,5,Party,0.4,1.9219,"{""Party"": 0.4, ""Sleep/Relax"": 0.2, ""Workout"": 0.2, ""Study/Focus"": 0.2}"
spotify:track:56LIfs198QQE7XvHKYqvy6,Ghost Town - 2015 Remaster,The Specials,7,Holiday,0.5714,0.9852,"{""Holiday"": 0.5714285714285714, ""Party"": 0.42857142857142855}"
spotify:track:6nEH8VwvfbKhvLMUJtDeju,Que Viva la Vida,Wisin,11,Party,0.4545,1.3486,"{""Party"": 0.45454545454545453, ""Workout"": 0.45454545454545453, ""Driving"": 0.09090909090909091}"
spotify:track:6gh5TYW5gLGSLgoOFlPpNp,I'll Never Break Your Heart,Backstreet Boys,5,Sleep/Relax,0.4,1.5219,"{""Sleep/Relax"": 0.4, ""Romance/Wedding"": 0.4, ""Party"": 0.2}"
spotify:track:5ZbwPEUqw1hK6rp0ppD8lR,Five Nights at Freddy's,The Living Tombstone,5,Holiday,0.2,2.3219,"{""Holiday"": 0.2, ""DailyRoutine"": 0.2, ""Sleep/Relax"": 0.2, ""Gaming"": 0.2, ""Party"": 0.2}"
spotify:track:43e6WC2I0U1UeuK0cZzUvO,Never Saw It Coming,Tigers Jaw,6,Sleep/Relax,0.5,1.7925,"{""Sleep/Relax"": 0.5, ""Gaming"": 0.16666666666666666, ""Seasonal/Summer"": 0.16666666666666666, ""Driving"": 0.16666666666666666}"
spotify:track:7hqboBA08HiOvLPd3Ahjod,"Fine, Great",Modern Baseball,6,Sleep/Relax,0.5,1.7925,"{""Sleep/Relax"": 0.5, ""Driving"": 0.16666666666666666, ""Seasonal/Summer"": 0.16666666666666666, ""Party"": 0.16666666666666666}"
spotify:track:1cYtqvYDbuzjgSJsAkTRaH,Bitter Taste,Three Days Grace,7,Workout,0.7143,0.8631,"{""Workout"": 0.7142857142857143, ""Study/Focus"": 0.2857142857142857}"
spotify:track:18sjSlgP8t4JTC8L0PEaj5,Moog For Love - Radio Edit,Disclosure,5,Party,0.6,1.371,"{""Workout"": 0.2, ""Party"": 0.6, ""Seasonal/Summer"": 0.2}"
spotify:track:3A31Rer0lC31LUGxQwmO8V,I Will Follow You Into The Dark,Jasmine Thompson,5,Sleep/Relax,0.6,1.371,"{""Driving"": 0.2, ""Sleep/Relax"": 0.6, ""Romance/Wedding"": 0.2}"
spotify:track:5OSJZlfxZwR5jreQSy6r2O,Easy - Radio Edit,Mat Zo,6,Workout,0.3333,1.9183,"{""Sleep/Relax"": 0.16666666666666666, ""Workout"": 0.3333333333333333, ""Seasonal/Summer"": 0.16666666666666666, ""Party"": 0.3333333333333333}"
spotify:track:7z0usGJXiOZLGScIBBjhzw,Hold It All,Cody Carnes,5,Worship,0.8,0.7219,"{""Worship"": 0.8, ""Sleep/Relax"": 0.2}"
spotify:track:4VvShhcviDbRniauyBzzNm,Try Her,Aer,6,Seasonal/Summer,0.5,1.4591,"{""Seasonal/Summer"": 0.5, ""Sleep/Relax"": 0.3333333333333333, ""Driving"": 0.16666666666666666}"
spotify:track:5TGYo4MrNKqIvJqgx134py,Cabron,Red Hot Chili Peppers,5,Sleep/Relax,0.6,1.371,"{""Sleep/Relax"": 0.6, ""Seasonal/Summer"": 0.2, ""Workout"": 0.2}"
spotify:track:7IWu3uIUIYIeafzwv582Ho,Minor Thing,Red Hot Chili Peppers,5,Sleep/Relax,0.6,1.371,"{""Sleep/Relax"": 0.6, ""DailyRoutine"": 0.2, ""Workout"": 0.2}"
spotify:track:2175SEVUYi90KNKHX4NqmV,Queen of Hearts,We The Kings,6,Sleep/Relax,0.3333,1.9183,"{""Sleep/Relax"": 0.3333333333333333, ""Seasonal/Summer"": 0.16666666666666666, ""Driving"": 0.3333333333333333, ""Party"": 0.16666666666666666}"
spotify:track:0q39CqxCANYZ059CwT8gre,Golden,Lady Antebellum,5,Romance/Wedding,0.4,1.5219,"{""Seasonal/Summer"": 0.2, ""Romance/Wedding"": 0.4, ""Sleep/Relax"": 0.4}"
spotify:track:6E9jW8Jvfugo08sS1Wk1Wf,Howl,Beware Of Darkness,5,Workout,0.4,1.5219,"{""Workout"": 0.4, ""Study/Focus"": 0.4, ""Seasonal/Summer"": 0.2}"
spotify:track:7bhub6kscykFs0ux2kSLSd,Bella's Lullaby,"Carter Burwell, Dan Redfeld and Elizabeth Hedman",7,Study/Focus,0.5714,1.3788,"{""Sleep/Relax"": 0.2857142857142857, ""Study/Focus"": 0.5714285714285714, ""Seasonal/Summer"": 0.14285714285714285}"
spotify:track:1zxVazSCSoclwCJy7dmDGZ,No Angel,Birdy,5,Sleep/Relax,1.0,-0.0,"{""Sleep/Relax"": 1.0}"
spotify:track:6G0i0MCyJ5YXTZFjj3wLbU,Beautiful World - Radio Edit,Blasterjaxx,5,Workout,0.6,0.971,"{""Party"": 0.4, ""Workout"": 0.6}"
spotify:track:4ybTZJnEYtkmhYVctaNzRH,One Night - Vicetone Remix,Matthew Koma,6,Workout,0.6667,1.2516,"{""Workout"": 0.6666666666666666, ""Holiday"": 0.16666666666666666, ""Gaming"": 0.16666666666666666}"
spotify:track:57zWGRtLYllDjlyIpCEedK,Surrender - Pierce Fulton Remix,Cash Cash,6,Workout,0.5,1.4591,"{""Workout"": 0.5, ""Driving"": 0.16666666666666666, ""Party"": 0.3333333333333333}"
spotify:track:2NLimr3u26Z9cr7SO8PZh5,Wedding Bells,Cashmere Cat,5,Seasonal/Summer,0.2,2.3219,"{""Seasonal/Summer"": 0.2, ""Party"": 0.2, ""Gaming"": 0.2, ""Sleep/Relax"": 0.2, ""Driving"": 0.2}"
spotify:track:700Aii38mFibBOITI4gGq7,avf,Stromae,5,Workout,0.4,1.9219,"{""Workout"": 0.4, ""Party"": 0.2, ""Driving"": 0.2, ""Seasonal/Summer"": 0.2}"
spotify:track:5BKs5rzX3vAvqdQzodIUWH,You'll Come - Live,Hillsong Worship,6,Worship,1.0,-0.0,"{""Worship"": 1.0}"
spotify:track:6QVMMRa6YRv2PXXVzIaYLc,Oh! Great Is Our God!,The Sing Team,6,Worship,0.8333,0.65,"{""Worship"": 0.8333333333333334, ""Sleep/Relax"": 0.16666666666666666}"
spotify:track:4dwuZylagW10KtmFhkMEHN,"Mary, Did You Know? - Live",Kenny Rogers,5,Holiday,1.0,-0.0,"{""Holiday"": 1.0}"
spotify:track:6LGWlKZOp1Qi8rmjaOJdub,Guns And Horses,Ellie Goulding,7,Gaming,0.2857,1.9502,"{""Gaming"": 0.2857142857142857, ""Study/Focus"": 0.14285714285714285, ""Workout"": 0.2857142857142857, ""Seasonal/Summer"": 0.2857142857142857}"
spotify:track:1wqLuwQeQUad5IDcbtmWcX,Tacatà - Radio Edit,Tacabro,11,Workout,0.4545,1.4949,"{""Workout"": 0.45454545454545453, ""Party"": 0.36363636363636365, ""Study/Focus"": 0.18181818181818182}"
spotify:track:4lawFBY8FFw4dY4shoiCvC,La Mala Y La Buena,Alex Sensation,5,Workout,0.6,1.371,"{""Workout"": 0.6, ""Driving"": 0.2, ""Party"": 0.2}"
spotify:track:5l6tv2lFylSdCgkWyfHC0P,Sierra Leone,Mt. Eden,6,Workout,0.3333,2.2516,"{""Workout"": 0.3333333333333333, ""Study/Focus"": 0.16666666666666666, ""Gaming"": 0.16666666666666666, ""Party"": 0.16666666666666666, ""Sleep/Relax"": 0.16666666666666666}"
