sample_id,name_key,name,n_playlists,has_purpose,purpose_note,confidence,model,standard_category
35511,warm weather.,warm weather.,1,yes,warm weather vibes,high,gpt-4o-mini,Other_Purpose
35513,warm-up!,WARM-UP!,1,yes,warm up activity,high,gpt-4o-mini,Other_Purpose
35514,warm_up,Warm_Up,1,yes,warm up activity,high,gpt-4o-mini,Other_Purpose
35516,warmups!!,warmups!!,1,yes,warm up activity,high,gpt-4o-mini,Other_Purpose
35542,we love disney.,We Love Disney.,1,yes,Disney-themed music,high,gpt-4o-mini,Romance/Wedding
35546,wedding !!!!,wedding !!!!,1,yes,wedding music,high,gpt-4o-mini,Romance/Wedding
35547,wedding - dance!,Wedding - DANCE!,1,yes,wedding dance music,high,gpt-4o-mini,Party
35548,wedding - dancing!,Wedding - Dancing!,1,yes,wedding dance music,high,gpt-4o-mini,Party
35549,wedding - party,Wedding - Party,1,yes,wedding party music,high,gpt-4o-mini,Party
35550,wedding 2017!,Wedding 2017!,1,yes,wedding music from 2017,high,gpt-4o-mini,Romance/Wedding
35551,wedding :) :) :),Wedding :) :) :),1,yes,wedding music,high,gpt-4o-mini,Romance/Wedding
35552,wedding :):):),wedding :):):),1,yes,wedding music,high,gpt-4o-mini,Romance/Wedding
35553,wedding breakfast,Wedding BREAKFAST,1,yes,wedding breakfast music,high,gpt-4o-mini,DailyRoutine
35554,wedding cocktail hour.,Wedding Cocktail Hour.,1,yes,wedding cocktail hour music,high,gpt-4o-mini,Romance/Wedding
35555,wedding cocktails!,Wedding cocktails!,1,yes,wedding cocktails music,high,gpt-4o-mini,Romance/Wedding
35556,wedding dance music !!,wedding dance music !!,1,yes,wedding dance music,high,gpt-4o-mini,Party
35557,wedding dance music :),Wedding Dance Music :),1,yes,wedding dance music,high,gpt-4o-mini,Party
35558,wedding dance music!,Wedding Dance Music!,1,yes,wedding dance music,high,gpt-4o-mini,Party
35559,wedding dance party!!,Wedding DANCE PARTY!!,1,yes,wedding dance party music,high,gpt-4o-mini,Party
35560,wedding dance songs!,Wedding Dance Songs!,1,yes,For dancing at weddings,high,gpt-4o-mini,Party
35561,wedding dance!!,wedding dance!!,1,yes,For dancing at weddings,high,gpt-4o-mini,Party
35562,wedding dance...,wedding dance...,1,yes,For dancing at weddings,high,gpt-4o-mini,Party
35563,wedding day!!,wedding day!!,1,yes,For wedding day events,high,gpt-4o-mini,Romance/Wedding
35564,wedding day!!!!,WEDDING DAY!!!!,1,yes,For wedding day events,high,gpt-4o-mini,Romance/Wedding
35565,wedding day!!!!!,Wedding Day!!!!!,1,yes,For wedding day events,high,gpt-4o-mini,Romance/Wedding
35566,wedding disco,Wedding Disco,1,yes,For wedding disco events,mid,gpt-4o-mini,Romance/Wedding
35567,wedding evening,Wedding evening,1,yes,For evening wedding events,mid,gpt-4o-mini,Romance/Wedding
35568,wedding ideas!,Wedding Ideas!,1,yes,For wedding planning ideas,mid,gpt-4o-mini,Romance/Wedding
35569,wedding jams!!,wedding jams!!,1,yes,For dancing at weddings,high,gpt-4o-mini,Party
35570,wedding jams!!!,Wedding Jams!!!,1,yes,For dancing at weddings,high,gpt-4o-mini,Party
35571,wedding jams.,Wedding Jams.,1,yes,For dancing at weddings,high,gpt-4o-mini,Party
35572,wedding mix!!!!,Wedding mix!!!!,1,yes,For wedding music mix,mid,gpt-4o-mini,Romance/Wedding
35573,wedding mix.,Wedding Mix.,1,yes,For wedding music mix,mid,gpt-4o-mini,Romance/Wedding
35574,wedding morning :),wedding morning :),1,yes,For morning wedding events,mid,gpt-4o-mini,DailyRoutine
35575,wedding morning!!,Wedding Morning!!,1,yes,For morning wedding events,mid,gpt-4o-mini,DailyRoutine
35576,wedding playlist!!,Wedding PLAYLIST!!,1,yes,For wedding events,high,gpt-4o-mini,Romance/Wedding
35577,wedding playlist...,wedding playlist...,1,yes,For wedding events,high,gpt-4o-mini,Romance/Wedding
35578,wedding reception!,wedding reception!,1,yes,For wedding reception,high,gpt-4o-mini,Romance/Wedding
35579,wedding reception!!,WEDDING RECEPTION!!,1,yes,For wedding reception,high,gpt-4o-mini,Romance/Wedding
35580,wedding songs ((:,wedding songs ((:,1,yes,For wedding songs,high,gpt-4o-mini,Romance/Wedding
35581,wedding songs /,Wedding Songs /,1,yes,For wedding songs,high,gpt-4o-mini,Romance/Wedding
35582,wedding songs :),Wedding songs :),1,yes,For wedding songs,high,gpt-4o-mini,Romance/Wedding
35583,wedding songs! ^.^,wedding songs! ^.^,1,yes,For wedding songs,high,gpt-4o-mini,Romance/Wedding
35584,wedding songs.,Wedding songs.,1,yes,For wedding songs,high,gpt-4o-mini,Romance/Wedding
35585,wedding songs. :),Wedding Songs. :),1,yes,For wedding songs,high,gpt-4o-mini,Romance/Wedding
35586,wedding tunes!,Wedding Tunes!,1,yes,For wedding tunes,high,gpt-4o-mini,Romance/Wedding
35588,wedding!!!!!!!,WEDDING!!!!!!!,1,yes,Celebrating a wedding,high,gpt-4o-mini,Party
35591,wedding(dinner),Wedding(dinner),1,yes,For wedding dinner,mid,gpt-4o-mini,DailyRoutine
35594,wedding/ceremony,Wedding/Ceremony,1,yes,For wedding ceremony,high,gpt-4o-mini,Romance/Wedding
35595,wedding/dance party,Wedding/Dance Party,1,yes,For wedding dance party,high,gpt-4o-mini,Party
35596,wedding/reception,Wedding/Reception,1,yes,For wedding reception,high,gpt-4o-mini,Romance/Wedding
35597,wedding_cocktail,Wedding_Cocktail,1,yes,For wedding cocktail hour,mid,gpt-4o-mini,Romance/Wedding
35598,wedding_party,WEDDING_PARTY,1,yes,For wedding party,high,gpt-4o-mini,Party
35599,wedding_playlist,Wedding_Playlist,1,yes,For wedding events,high,gpt-4o-mini,Romance/Wedding
35600,wedding_reception,Wedding_Reception,1,yes,Music for a wedding reception,high,gpt-4o-mini,Romance/Wedding
35601,weddings!,Weddings!,1,yes,Music for weddings,high,gpt-4o-mini,Romance/Wedding
35605,weekend :),weekend :),1,yes,Music for the weekend,mid,gpt-4o-mini,Other_Purpose
35606,weekend!!,Weekend!!,1,yes,Music for the weekend,high,gpt-4o-mini,Other_Purpose
35607,"weekend!!,!,","Weekend!!,!,",1,yes,Music for the weekend,mid,gpt-4o-mini,Other_Purpose
35608,weekend.,weekend.,1,yes,Music for the weekend,mid,gpt-4o-mini,Other_Purpose
35609,weekend//,weekend//,1,yes,Music for the weekend,mid,gpt-4o-mini,Other_Purpose
35610,weekends//,weekends//,1,yes,Music for weekends,mid,gpt-4o-mini,Other_Purpose
35628,werk it!,Werk it!,1,yes,Music for dancing or working out,mid,gpt-4o-mini,Workout
35630,werk(out),WERK(out),1,yes,Music for working out,high,gpt-4o-mini,Workout
35631,werkout!,Werkout!,1,yes,Music for working out,high,gpt-4o-mini,Workout
35638,west coast swing!,West Coast Swing!,1,yes,Music for West Coast Swing dancing,mid,gpt-4o-mini,Party
35645,wg party,Wg Party,1,yes,party music,high,gpt-4o-mini,Party
35676,whistle while you work!,Whistle While You Work!,1,yes,work motivation,high,gpt-4o-mini,Other_Purpose
35677,whistle while you work...,Whistle while you work...,1,yes,work motivation,high,gpt-4o-mini,Other_Purpose
35680,white girl wasted!,White Girl Wasted!,1,yes,party atmosphere,mid,gpt-4o-mini,Party
35681,white girl wasted!!,White Girl Wasted!!,1,yes,party atmosphere,mid,gpt-4o-mini,Party
35721,wind down...,Wind Down...,1,yes,relaxing after a long day,high,gpt-4o-mini,Sleep/Relax
35722,wind_down,wind_down,1,yes,relaxing after a long day,high,gpt-4o-mini,Sleep/Relax
35723,winding down.,winding down.,1,yes,relaxing after a long day,high,gpt-4o-mini,Sleep/Relax
35724,windows down!!!,windows down!!!,1,yes,driving with windows down,high,gpt-4o-mini,Driving
35740,winter chill.,winter chill.,1,yes,relaxing during winter,high,gpt-4o-mini,Sleep/Relax
35745,winter jams!,Winter Jams!,1,yes,winter-themed music,high,gpt-4o-mini,Seasonal/Summer
35746,winter jams!!!,Winter Jams!!!,1,yes,winter-themed music,high,gpt-4o-mini,Seasonal/Summer
35747,winter jams:),winter jams:),1,yes,winter-themed music,high,gpt-4o-mini,Seasonal/Summer
35748,winter wonderland:),winter wonderland:),1,yes,winter-themed music,high,gpt-4o-mini,Seasonal/Summer
35754,winter/wonderland,Winter/Wonderland,1,yes,winter-themed music,high,gpt-4o-mini,Seasonal/Summer
35759,winter_blues,Winter_Blues,1,yes,melancholic winter vibes,high,gpt-4o-mini,Seasonal/Summer
35795,work !,WORK !,1,yes,work motivation,high,gpt-4o-mini,Other_Purpose
35800,work hard!,WORK HARD!,1,yes,motivational for working hard,high,gpt-4o-mini,Study/Focus
35801,work hard! play hard!,Work Hard! Play Hard!,1,yes,for working and playing,high,gpt-4o-mini,Study/Focus
35802,work hard. play hard.,Work Hard. Play Hard.,1,yes,for working and playing,high,gpt-4o-mini,Study/Focus
35803,work hard~play hard,WORK HARD~play hard,1,yes,for working and playing,high,gpt-4o-mini,Study/Focus
35806,work it out!!!,Work it out!!!,1,yes,for exercising,high,gpt-4o-mini,Workout
35807,work it out!;),Work it out!;),1,yes,for exercising,high,gpt-4o-mini,Workout
35808,work it out..,Work it out..,1,yes,for exercising,high,gpt-4o-mini,Workout
35810,work jams!,Work jams!,1,yes,for working,high,gpt-4o-mini,Study/Focus
35811,work jams!!,work jams!!,1,yes,for working,high,gpt-4o-mini,Study/Focus
35812,work jams!!!,work jams!!!,1,yes,for working,high,gpt-4o-mini,Study/Focus
35813,work jams..,Work jams..,1,yes,for working,high,gpt-4o-mini,Study/Focus
35814,work mix!,Work Mix!,1,yes,for working,high,gpt-4o-mini,Study/Focus
35815,work out ((:,Work out ((:,1,yes,for exercising,high,gpt-4o-mini,Workout
35816,work out .,work out .,1,yes,for exercising,high,gpt-4o-mini,Workout
35817,work out //,WORK OUT //,1,yes,for exercising,high,gpt-4o-mini,Workout
35818,work out music :),work out music :),1,yes,for exercising,high,gpt-4o-mini,Workout
35819,work out!!!#$%,Work Out!!!#$%,1,yes,for exercising,high,gpt-4o-mini,Workout
35820,work out(:,Work Out(:,1,yes,for exercising,high,gpt-4o-mini,Workout
35821,work out;,work out;,1,yes,for exercising,high,gpt-4o-mini,Workout
35822,work playlist!,Work Playlist!,1,yes,for working,high,gpt-4o-mini,Study/Focus
35823,work songs!,Work Songs!,1,yes,for working,high,gpt-4o-mini,Study/Focus
35824,work work work!,work work work!,1,yes,for working,high,gpt-4o-mini,Study/Focus
35833,work-out!,Work-Out!,1,yes,for exercising,high,gpt-4o-mini,Workout
35842,work_flow,WORK_flow,1,yes,for enhancing workflow,high,gpt-4o-mini,Other_Purpose
35843,work_music,Work_Music,1,yes,for working hours,high,gpt-4o-mini,Study/Focus
35844,work_out,Work_Out,1,yes,for exercise,high,gpt-4o-mini,Workout
35845,work_playlist,Work_Playlist,1,yes,for working,high,gpt-4o-mini,Study/Focus
35846,work_songs,Work_Songs,1,yes,for work sessions,high,gpt-4o-mini,Study/Focus
35847,workin out ^__^,workin out ^__^,1,yes,for exercising,high,gpt-4o-mini,Workout
35851,workout !!!,Workout !!!,1,yes,for workouts,high,gpt-4o-mini,Workout
35852,workout *,Workout *,1,yes,for exercising,high,gpt-4o-mini,Workout
35853,workout //,workout //,1,yes,for workouts,high,gpt-4o-mini,Workout
35854,workout 2!,Workout 2!,1,yes,for exercising,high,gpt-4o-mini,Workout
35855,workout =),Workout =),1,yes,for workouts,high,gpt-4o-mini,Workout
35856,workout jams!!!,Workout Jams!!!,1,yes,for exercising,high,gpt-4o-mini,Workout
35857,workout jams....,Workout jams....,1,yes,for workouts,high,gpt-4o-mini,Workout
35858,workout music!,Workout music!,1,yes,for exercising,high,gpt-4o-mini,Workout
35859,workout playlist //:,workout playlist //:,1,yes,for workouts,high,gpt-4o-mini,Workout
35860,workout playlist :),WorkOut Playlist :),1,yes,for exercising,high,gpt-4o-mini,Workout
35861,workout playlist!!!,workout playlist!!!,1,yes,for workouts,high,gpt-4o-mini,Workout
35862,workout playlist....,Workout Playlist....,1,yes,for exercising,high,gpt-4o-mini,Workout
35863,workout ~,workout ~,1,yes,for workouts,high,gpt-4o-mini,Workout
35864,workout! ;),Workout! ;),1,yes,for exercising,high,gpt-4o-mini,Workout
35865,workout!!!!!!!,WORKOUT!!!!!!!,1,yes,for workouts,high,gpt-4o-mini,Workout
35866,workout$$$$$,Workout$$$$$,1,yes,for exercising,high,gpt-4o-mini,Workout
35867,workout(rock),Workout(Rock),1,yes,for workouts,high,gpt-4o-mini,Workout
35868,workout*,Workout*,1,yes,for exercising,high,gpt-4o-mini,Workout
35869,workout***,workout***,1,yes,for workouts,high,gpt-4o-mini,Workout
35872,workout/twerkout,workout/twerkout,1,yes,for workouts,high,gpt-4o-mini,Workout
35873,workout;,WorkOut;,1,yes,for workouts,high,gpt-4o-mini,Workout
35874,workout=beats,WORKOUT=BEATS,1,yes,for workouts,high,gpt-4o-mini,Workout
35877,workout_rap,workout_rap,1,yes,for workouts,high,gpt-4o-mini,Workout
35878,workout_rock,Workout_Rock,1,yes,for workouts,high,gpt-4o-mini,Workout
35879,workouts!,workouts!,1,yes,for exercising,high,gpt-4o-mini,Workout
35880,workouts!!,workouts!!,1,yes,For workout sessions,high,gpt-4o-mini,Workout
35881,workouts!!!,WORKOUTS!!!,1,yes,For workout sessions,high,gpt-4o-mini,Workout
35883,work{out},work{out},1,yes,For workout sessions,high,gpt-4o-mini,Workout
35892,worship time :),Worship time :),1,yes,For worship time,mid,gpt-4o-mini,Worship
35893,worship time!,worship time!,1,yes,For worship time,mid,gpt-4o-mini,Worship
35911,wrestling!,Wrestling!,1,yes,For wrestling events,mid,gpt-4o-mini,Sleep/Relax
35913,writing !!,writing !!,1,yes,For writing sessions,mid,gpt-4o-mini,Other_Purpose
35926,x-mas!!!!!,X-MAS!!!!!,1,yes,Christmas celebration,high,gpt-4o-mini,Party
35927,x-mas!!!!!!,X-MAS!!!!!!,1,yes,Christmas celebration,high,gpt-4o-mini,Party
35929,x_mas,X_MAS,1,yes,Christmas celebration,high,gpt-4o-mini,Party
35935,xmas 2014..,Xmas 2014..,1,yes,Christmas celebration,high,gpt-4o-mini,Party
35936,xmas :*,XMAS :*,1,yes,Christmas celebration,high,gpt-4o-mini,Party
35937,xmas music!!!!!!!!,XMAS MUSIC!!!!!!!!,1,yes,Christmas music,high,gpt-4o-mini,Holiday
35938,xmas party!!,Xmas Party!!,1,yes,Christmas party,high,gpt-4o-mini,Party
35939,xmas songs!,Xmas songs!,1,yes,Christmas songs,high,gpt-4o-mini,Holiday
35940,xmas!!!!!!,XMAS!!!!!!,1,yes,Christmas celebration,high,gpt-4o-mini,Party
35941,xmas!!!!!!!!!!!!!!!!!!!,xmas!!!!!!!!!!!!!!!!!!!,1,yes,Christmas celebration,high,gpt-4o-mini,Party
35942,xmas***,xmas***,1,yes,Christmas celebration,high,gpt-4o-mini,Party
35952,x~mas,x~mas,1,yes,Christmas celebration,high,gpt-4o-mini,Party
36074,yoga !,Yoga !,1,yes,Yoga practice music,high,gpt-4o-mini,Other_Purpose
36075,yoga :),yoga :),1,yes,Yoga practice music,high,gpt-4o-mini,Other_Purpose
36076,yoga music$,Yoga music$,1,yes,Yoga practice music,high,gpt-4o-mini,Other_Purpose
36077,yoga ~,yoga ~,1,yes,Yoga practice music,high,gpt-4o-mini,Other_Purpose
36078,yoga!!!,Yoga!!!,1,yes,Yoga practice music,high,gpt-4o-mini,Other_Purpose
36080,yoga*,Yoga*,1,yes,for yoga practice,high,gpt-4o-mini,Other_Purpose
36081,yoga.5,Yoga.5,1,yes,for yoga practice,high,gpt-4o-mini,Other_Purpose
36082,yoga^2,yoga^2,1,yes,for yoga practice,high,gpt-4o-mini,Other_Purpose
36083,yoga_2,Yoga_2,1,yes,for yoga practice,high,gpt-4o-mini,Other_Purpose
36100,you can do it!!,You Can Do It!!,1,yes,motivational,mid,gpt-4o-mini,Other_Purpose
36101,you can do it!!!!!,YOU CAN DO IT!!!!!,1,yes,motivational,mid,gpt-4o-mini,Other_Purpose
36153,zombies!!,Zombies!!,1,yes,zombie-themed music,mid,gpt-4o-mini,Other_Purpose
36154,zombies!!!!!,zombies!!!!!,1,yes,zombie-themed music,mid,gpt-4o-mini,Other_Purpose
36157,zone out!,Zone OUT!,1,yes,relaxation or meditation,mid,gpt-4o-mini,Sleep/Relax
36163,zumba !,ZUMBA !,1,yes,Zumba workout music,high,gpt-4o-mini,Workout
36164,zumba !!!,zumba !!!,1,yes,Zumba workout music,high,gpt-4o-mini,Workout
36165,zumba!!,ZUMBA!!,1,yes,Zumba workout music,high,gpt-4o-mini,Workout
36166,zumba!!!!,ZUMBA!!!!,1,yes,Zumba workout music,high,gpt-4o-mini,Workout
36167,zumba*,Zumba*,1,yes,Zumba workout music,high,gpt-4o-mini,Workout
36170,zzz.,ZZZ.,1,yes,Sleep music,high,gpt-4o-mini,Sleep/Relax
36171,zzz........,zzz........,1,yes,Sleep music,high,gpt-4o-mini,Sleep/Relax
36172,zzzz ^.^,Zzzz ^.^,1,yes,Sleep music,high,gpt-4o-mini,Sleep/Relax
36173,zzzz.,Zzzz.,1,yes,Sleep music,high,gpt-4o-mini,Sleep/Relax
36174,zzzz....,zzzz....,1,yes,Sleep music,high,gpt-4o-mini,Sleep/Relax
36175,zzzzz :),Zzzzz :),1,yes,Sleep music,high,gpt-4o-mini,Sleep/Relax
36176,zzzzzz...,Zzzzzz...,1,yes,Sleep music,high,gpt-4o-mini,Sleep/Relax
36177,zzzzzzz...,Zzzzzzz...,1,yes,Sleep music,high,gpt-4o-mini,Sleep/Relax
36178,zzzzzzzz......,Zzzzzzzz......,1,yes,Sleep music,high,gpt-4o-mini,Sleep/Relax
36180,{ christmas playlist },{ Christmas Playlist },1,yes,Christmas music,high,gpt-4o-mini,Holiday
36194,{*christmas time*},{*Christmas time*},1,yes,Christmas music,high,gpt-4o-mini,Holiday
36202,{@work},{@work},1,yes,work background music,high,gpt-4o-mini,Other_Purpose
36210,{calm down},{Calm down},1,yes,calming music,mid,gpt-4o-mini,Sleep/Relax
36211,{cardio},{cardio},1,yes,workout music,high,gpt-4o-mini,Workout
36213,{christmas},{christmas},1,yes,holiday music,high,gpt-4o-mini,Holiday
36214,{coffeehouse},{coffeehouse},1,yes,coffeehouse ambiance,mid,gpt-4o-mini,Other_Purpose
36228,{fitness},{FITNESS},1,yes,fitness playlist,high,gpt-4o-mini,Workout
36236,{in the car},{In the car},1,yes,music for driving,high,gpt-4o-mini,Driving
36250,{party},{Party},1,yes,for a party atmosphere,high,gpt-4o-mini,Party
36253,{rainy days},{rainy days},1,yes,for rainy day listening,high,gpt-4o-mini,Other_Purpose
36257,{relax},{relax},1,yes,for relaxation,high,gpt-4o-mini,Sleep/Relax
36261,{shower},{SHOWER},1,yes,for shower time,high,gpt-4o-mini,DailyRoutine
36264,{sleepin},{sleepin},1,yes,for sleeping,high,gpt-4o-mini,Sleep/Relax
36266,{spring has sprung},{spring has sprung},1,yes,for springtime vibes,high,gpt-4o-mini,Seasonal/Summer
36270,{study time},{Study Time},1,yes,for study sessions,high,gpt-4o-mini,Study/Focus
36271,{study},{study},1,yes,for studying,high,gpt-4o-mini,Study/Focus
36275,{swim},{Swim},1,yes,for swimming,high,gpt-4o-mini,Other_Purpose
36277,{the most wonderful time of the year},{the most wonderful time of the year},1,yes,for holiday celebrations,high,gpt-4o-mini,Party
36285,{wedding songs},{Wedding Songs},1,yes,for weddings,high,gpt-4o-mini,Romance/Wedding
36286,{wedding},{wedding},1,yes,for weddings,high,gpt-4o-mini,Romance/Wedding
36287,{windows down},{windows down},1,yes,for driving with windows down,high,gpt-4o-mini,Driving
36288,{winter},{winter},1,yes,for winter season,high,gpt-4o-mini,Seasonal/Summer
36289,{work it out},{work it out},1,yes,for working out,high,gpt-4o-mini,Workout
36293,{{sleep}},{{SLEEP}},1,yes,for sleeping,high,gpt-4o-mini,Sleep/Relax
36307,~ bike ride ~,~ bike ride ~,1,yes,for bike rides,high,gpt-4o-mini,Other_Purpose
36308,~ calm down ~,~ Calm Down ~,1,yes,to calm down,high,gpt-4o-mini,Sleep/Relax
36310,~ christmas ~,~ Christmas ~,1,yes,for Christmas,high,gpt-4o-mini,Holiday
36315,~ drives ~,~ drives ~,1,yes,for drives,high,gpt-4o-mini,Driving
36324,~ fall feels ~,~ fall feels ~,1,yes,autumn mood music,mid,gpt-4o-mini,Seasonal/Summer
36325,~ feel good jams,~ Feel Good Jams,1,yes,feel-good songs,high,gpt-4o-mini,Other_Purpose
36331,~ get low ~,~ Get Low ~,1,yes,party or club vibe,mid,gpt-4o-mini,Party
36334,~ island time ~,~ island time ~,1,yes,vacation or relaxation,mid,gpt-4o-mini,Sleep/Relax
36345,~ reception music,~ Reception Music,1,yes,wedding or event music,mid,gpt-4o-mini,Romance/Wedding
36346,~ relaxation ~,~ Relaxation ~,1,yes,relaxation music,high,gpt-4o-mini,Sleep/Relax
36347,~ run ~,~ run ~,1,yes,for running,high,gpt-4o-mini,Workout
36353,~ study ~,~ study ~,1,yes,for studying,high,gpt-4o-mini,Study/Focus
36354,~ sunday morning ~,~ sunday morning ~,1,yes,Sunday morning vibe,mid,gpt-4o-mini,DailyRoutine
36365,~ work vibes ~,~ work vibes ~,1,yes,work environment music,high,gpt-4o-mini,Other_Purpose
36366,~ writing ~,~ Writing ~,1,yes,writing session music,high,gpt-4o-mini,Other_Purpose
36367,~ yoga ~,~ yoga ~,1,yes,yoga practice music,high,gpt-4o-mini,Other_Purpose
36384,~*spring*~,~*spring*~,1,yes,spring season music,high,gpt-4o-mini,Seasonal/Summer
36385,~*summer '13*~,~*Summer '13*~,1,yes,summer nostalgia music,high,gpt-4o-mini,Seasonal/Summer
36391,~*~*summer jamz*,~*~*SUMMER JAMZ*,1,yes,summer party music,high,gpt-4o-mini,Party
36392,~*~*~*birthday*~*~*~,~*~*~*birthday*~*~*~,1,yes,birthday celebration music,high,gpt-4o-mini,Party
36418,~all the feels~,~All the Feels~,1,yes,emotional listening experience,mid,gpt-4o-mini,Other_Purpose
36427,~baby makin music~,~Baby Makin Music~,1,yes,romantic or intimate setting,mid,gpt-4o-mini,Romance/Wedding
36432,~beach~,~Beach~,1,yes,beach or summer vibes,mid,gpt-4o-mini,Seasonal/Summer
36445,~cabin fever~,~cabin fever~,1,yes,cozy indoor activity,mid,gpt-4o-mini,Other_Purpose
36449,~camping~,~camping~,1,yes,outdoor activity,mid,gpt-4o-mini,Other_Purpose
